2025-07-17 14:13:51.386505759   [DEBUG]	[s6/s6.go:229:229]	[S6Service]			Creating S6 service /run/service/redpanda-redpanda
2025-07-17 14:13:51.386507092   [DEBUG]	[s6/s6.go:240:240]	[S6Service]			Service /run/service/redpanda-redpanda doesn't exist, creating fresh
2025-07-17 14:13:51.386508551   [DEBUG]	[s6/s6.go:541:541]	[S6Service]			S6 service /run/service/benthos-dataflow-read-protocolconverter-gen does not exist
2025-07-17 14:13:51.386510051   [DEBUG]	[benthos/actions.go:61:61]	[topicbrowser-topic-browser]			Benthos service topicbrowser-topic-browser added to S6 manager
2025-07-17 14:13:51.386512134   [DEBUG]	[fsm/baseFSM.go:235:235]	[topicbrowser-topic-browser]			FSM topicbrowser-topic-browser attempting transition: current_state='to_be_created' -> event='create' (desired_state='stopped')
2025-07-17 14:13:51.386513592   [DEBUG]	[fsm/baseFSM.go:135:135]	[topicbrowser-topic-browser]			Entering creating state for FSM topicbrowser-topic-browser
2025-07-17 14:13:51.386515634   [DEBUG]	[fsm/baseFSM.go:253:253]	[topicbrowser-topic-browser]			FSM topicbrowser-topic-browser successful transition: 'to_be_created' -> 'creating' via event='create' (desired_state='stopped')
2025-07-17 14:13:51.386517134   [DEBUG]	[s6/s6.go:541:541]	[S6Service]			S6 service /run/service/benthos-dataflow-write-protocolconverter-gen does not exist
2025-07-17 14:13:51.386518759   [INFO]	[fsm/baseFSM.go:175:175]	[benthos-topicbrowser-topic-browser]			Setting desired state of FSM benthos-topicbrowser-topic-browser to stopped
2025-07-17 14:13:51.386520551   [INFO]	[fsm/baseFSM.go:175:175]	[benthos-topicbrowser-topic-browser]			Setting desired state of FSM benthos-topicbrowser-topic-browser to benthos_monitoring_stopped
2025-07-17 14:13:51.386778884   [DEBUG]	[control/loop.go:579:579]	[ControlLoop]			[PARALLEL] Manager TopicBrowserManagerCore completed - Duration: 1.536458ms, Reconciled: true, Time efficiency: 97.85%
2025-07-17 14:13:51.386781467   [DEBUG]	[protocolconverter/actions.go:66:66]	[gen]			Starting Action: Adding ProtocolConverter service gen to DFC and Connection manager ...
2025-07-17 14:13:51.386783259   [INFO]	[protocolconverter/protocolconverter.go:433:433]	[ProtocolConverterServicegen]			Adding ProtocolConverter gen
2025-07-17 14:13:51.386785051   [INFO]	[protocolconverter/protocolconverter.go:483:483]	[ProtocolConverterServicegen]			ProtocolConverter gen added to manager
2025-07-17 14:13:51.386786967   [DEBUG]	[fsm/baseFSM.go:235:235]	[Core]			FSM Core attempting transition: current_state='creating' -> event='create_done' (desired_state='active')
2025-07-17 14:13:51.386789884   [INFO]	[protocolconverter/protocolconverter.go:484:484]	[ProtocolConverterServicegen]			Connection config: [{FSMInstanceConfig:{Name:protocolconverter-gen DesiredFSMState:stopped} ConnectionServiceConfig:{NmapServiceConfig:{Target: Port:0}}}]
2025-07-17 14:13:51.386791426   [INFO]	[agent_monitor/fsm_callbacks.go:28:28]	[Core]			Agent Core entered state: agent_monitoring_stopped
2025-07-17 14:13:51.386793509   [DEBUG]	[fsm/baseFSM.go:253:253]	[Core]			FSM Core successful transition: 'creating' -> 'agent_monitoring_stopped' via event='create_done' (desired_state='active')
2025-07-17 14:13:51.386801009   [INFO]	[protocolconverter/protocolconverter.go:485:485]	[ProtocolConverterServicegen]			Dataflow component config: [{FSMInstanceConfig:{Name:read-protocolconverter-gen DesiredFSMState:stopped} DataFlowComponentServiceConfig:{BenthosConfig:{Input:map[] Pipeline:map[] Output:map[] CacheResources:[] RateLimitResources:[] Buffer:map[]}} hasAnchors:false} {FSMInstanceConfig:{Name:write-protocolconverter-gen DesiredFSMState:stopped} DataFlowComponentServiceConfig:{BenthosConfig:{Input:map[] Pipeline:map[] Output:map[] CacheResources:[] RateLimitResources:[] Buffer:map[]}} hasAnchors:false}]
2025-07-17 14:13:51.386802759   [DEBUG]	[protocolconverter/actions.go:80:80]	[gen]			ProtocolConverter service gen added to DFC and Connection manager
2025-07-17 14:13:51.386804634   [DEBUG]	[fsm/baseFSM.go:235:235]	[gen]			FSM gen attempting transition: current_state='to_be_created' -> event='create' (desired_state='active')
2025-07-17 14:13:51.386805884   [DEBUG]	[fsm/baseFSM.go:135:135]	[gen]			Entering creating state for FSM gen
2025-07-17 14:13:51.386807759   [DEBUG]	[fsm/baseFSM.go:253:253]	[gen]			FSM gen successful transition: 'to_be_created' -> 'creating' via event='create' (desired_state='active')
2025-07-17 14:13:51.386809551   [DEBUG]	[protocolconverter/protocolconverter.go:846:846]	[ProtocolConverterServicegen]			Reconciling protocolconverter manager at tick 3
2025-07-17 14:13:51.386811217   [INFO]	[fsm/baseFSM.go:175:175]	[protocolconverter-gen]			Setting desired state of FSM protocolconverter-gen to stopped
2025-07-17 14:13:51.386898717   [INFO]	[fsm/baseFSM.go:175:175]	[read-protocolconverter-gen]			Setting desired state of FSM read-protocolconverter-gen to stopped
2025-07-17 14:13:51.386901342   [DEBUG]	[control/loop.go:579:579]	[ControlLoop]			[PARALLEL] Manager ProtocolConverterManagerCore completed - Duration: 1.722416ms, Reconciled: true, Time efficiency: 97.58%
2025-07-17 14:13:51.386903426   [DEBUG]	[control/loop.go:579:579]	[ControlLoop]			[PARALLEL] Manager AgentManager_Core completed - Duration: 1.520667ms, Reconciled: true, Time efficiency: 97.87%
2025-07-17 14:13:51.387103301   [DEBUG]	[fsm/baseFSM.go:235:235]	[Core]			FSM Core attempting transition: current_state='creating' -> event='create_done' (desired_state='active')
2025-07-17 14:13:51.387105176   [INFO]	[container/fsm_callbacks.go:28:28]	[Core]			Container Core entered state: monitoring_stopped
2025-07-17 14:13:51.387107217   [DEBUG]	[fsm/baseFSM.go:253:253]	[Core]			FSM Core successful transition: 'creating' -> 'monitoring_stopped' via event='create_done' (desired_state='active')
2025-07-17 14:13:51.387109342   [DEBUG]	[control/loop.go:579:579]	[ControlLoop]			[PARALLEL] Manager ContainerManager_Core completed - Duration: 1.881ms, Reconciled: true, Time efficiency: 97.35%
2025-07-17 14:13:51.387111051   [DEBUG]	[s6/s6.go:1331:1331]	[S6Service]			Supervise directory not found for /run/service/redpanda-redpanda, notifying s6-svscan
2025-07-17 14:13:51.387876467   [DEBUG]	[s6/s6.go:1337:1337]	[S6Service]			Notified s6-svscan, waiting for supervise directory to be created on next reconcile
2025-07-17 14:13:51.387960634   [DEBUG]	[s6/lifecycle.go:164:164]	[S6Service]			Successfully created service artifacts: &{ServiceDir:/run/service/redpanda-redpanda LogDir:/data/logs/redpanda-redpanda TempDir: CreatedFiles:[/run/service/redpanda-redpanda/down /run/service/redpanda-redpanda/type /run/service/redpanda-redpanda/log/type /run/service/redpanda-redpanda/log/down /run/service/redpanda-redpanda/log/run /run/service/redpanda-redpanda/run /run/service/redpanda-redpanda/config/redpanda.yaml /run/service/redpanda-redpanda/dependencies.d/base /run/service/redpanda-redpanda/.complete] RemovalProgress:<nil>}
